popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
alta,no,bajo,alto,3,alto,mayor,medio,bajo,alto,medio,bajo
baja,no,medio,medio,8,alto,mayor,alto,bajo,bajo,bajo,alto
alta,no,bajo,bajo,7,bajo,mayor,bajo,alto,alto,bajo,alto
alta,si,alto,medio,1,medio,mayor,alto,alto,bajo,medio,bajo
baja,no,bajo,medio,7,bajo,mayor,bajo,medio,alto,medio,alto
media,no,alto,medio,7,alto,mayor,medio,medio,bajo,medio,bajo
baja,no,medio,bajo,8,medio,mayor,medio,alto,bajo,alto,alto
alta,no,bajo,medio,4,medio,mayor,medio,bajo,bajo,medio,medio
alta,si,alto,bajo,8,bajo,menor,alto,alto,alto,bajo,medio
baja,no,alto,bajo,0,bajo,mayor,bajo,alto,alto,bajo,alto
media,no,alto,bajo,7,bajo,mayor,medio,alto,alto,medio,medio
alta,no,bajo,medio,0,bajo,mayor,medio,bajo,alto,alto,bajo
baja,si,alto,alto,1,alto,mayor,medio,bajo,bajo,alto,medio
media,no,bajo,alto,6,alto,mayor,alto,bajo,bajo,medio,medio
media,no,alto,medio,1,alto,menor,alto,medio,bajo,alto,alto
alta,si,medio,medio,11,alto,mayor,bajo,bajo,bajo,alto,medio
baja,no,bajo,bajo,5,bajo,mayor,bajo,medio,bajo,medio,bajo
media,no,bajo,alto,5,alto,menor,alto,bajo,bajo,alto,alto
alta,no,medio,bajo,9,bajo,menor,bajo,alto,alto,alto,bajo
media,no,bajo,bajo,7,bajo,menor,medio,alto,bajo,alto,medio
alta,no,bajo,bajo,11,bajo,mayor,bajo,alto,bajo,bajo,bajo
media,no,alto,bajo,2,medio,mayor,alto,alto,alto,bajo,medio
baja,no,alto,bajo,0,medio,mayor,bajo,alto,bajo,medio,alto
baja,no,medio,alto,9,medio,mayor,medio,medio,bajo,bajo,alto
media,no,alto,alto,4,medio,menor,medio,bajo,bajo,alto,medio
baja,no,bajo,alto,9,medio,menor,alto,bajo,bajo,alto,bajo
alta,si,alto,medio,11,medio,menor,alto,medio,bajo,bajo,bajo
baja,no,bajo,alto,11,medio,menor,medio,bajo,alto,alto,bajo
alta,no,bajo,alto,7,alto,mayor,medio,bajo,bajo,bajo,medio
alta,no,alto,bajo,4,bajo,menor,alto,alto,bajo,alto,medio
media,no,bajo,alto,1,alto,menor,alto,bajo,alto,alto,bajo
baja,no,alto,alto,0,bajo,mayor,medio,bajo,alto,medio,alto
media,no,alto,medio,10,alto,menor,medio,medio,alto,medio,medio
baja,no,medio,alto,0,alto,mayor,medio,bajo,bajo,bajo,medio
baja,no,medio,medio,0,alto,mayor,medio,medio,bajo,bajo,medio
alta,no,bajo,bajo,8,medio,mayor,bajo,alto,bajo,medio,medio
media,no,alto,alto,7,alto,mayor,bajo,bajo,bajo,alto,alto
alta,no,bajo,medio,3,medio,mayor,medio,bajo,alto,alto,bajo
baja,no,alto,medio,9,alto,menor,alto,medio,alto,bajo,alto
media,no,medio,alto,3,alto,menor,medio,bajo,alto,medio,medio
alta,si,medio,bajo,5,bajo,menor,alto,alto,bajo,medio,medio
alta,no,alto,bajo,7,medio,mayor,bajo,medio,bajo,alto,medio
media,no,medio,bajo,9,medio,mayor,bajo,alto,bajo,bajo,alto
alta,no,alto,medio,4,alto,mayor,medio,medio,bajo,bajo,alto
media,no,medio,bajo,1,bajo,mayor,bajo,alto,alto,bajo,medio
alta,no,medio,alto,8,alto,mayor,alto,medio,alto,alto,bajo
media,no,bajo,bajo,0,bajo,menor,medio,alto,alto,medio,bajo
media,no,bajo,bajo,0,bajo,mayor,medio,alto,alto,medio,medio
alta,no,medio,medio,10,medio,mayor,medio,medio,bajo,alto,medio
alta,no,medio,alto,1,medio,menor,medio,bajo,bajo,bajo,bajo
alta,no,bajo,bajo,1,bajo,mayor,bajo,alto,bajo,bajo,alto
media,no,bajo,bajo,6,bajo,mayor,bajo,medio,alto,bajo,bajo
media,no,alto,bajo,8,bajo,mayor,medio,medio,bajo,bajo,medio
alta,no,alto,medio,9,medio,menor,alto,medio,bajo,bajo,alto
media,si,medio,bajo,6,alto,mayor,bajo,medio,bajo,alto,medio
alta,no,bajo,medio,0,alto,menor,bajo,bajo,bajo,medio,medio
media,no,alto,bajo,7,bajo,menor,medio,alto,bajo,medio,alto
media,no,bajo,alto,0,alto,mayor,alto,bajo,alto,alto,medio
baja,no,bajo,bajo,6,bajo,menor,bajo,alto,bajo,medio,bajo
baja,no,alto,alto,9,alto,mayor,alto,medio,bajo,medio,alto
alta,no,bajo,medio,1,bajo,mayor,medio,medio,alto,bajo,medio
media,no,medio,alto,9,medio,menor,alto,bajo,alto,alto,bajo
baja,no,bajo,alto,6,medio,menor,alto,bajo,alto,alto,bajo
media,no,medio,alto,4,alto,mayor,alto,bajo,bajo,bajo,medio
baja,no,bajo,alto,7,medio,mayor,alto,bajo,alto,alto,medio
alta,si,medio,medio,1,medio,mayor,alto,alto,alto,alto,medio
alta,no,bajo,bajo,10,medio,mayor,bajo,alto,bajo,bajo,medio
baja,no,bajo,medio,8,alto,mayor,medio,medio,bajo,medio,bajo
media,no,alto,medio,11,medio,mayor,medio,bajo,alto,alto,bajo
media,no,alto,alto,10,alto,mayor,alto,medio,alto,bajo,alto
baja,no,alto,medio,8,bajo,mayor,alto,bajo,alto,medio,alto
media,si,bajo,alto,6,alto,menor,alto,bajo,bajo,alto,bajo
baja,no,alto,medio,3,alto,mayor,alto,alto,bajo,alto,alto
media,no,medio,alto,1,alto,mayor,medio,medio,alto,bajo,alto
baja,no,bajo,alto,11,medio,mayor,alto,bajo,alto,alto,bajo
media,no,bajo,bajo,0,bajo,menor,medio,alto,alto,bajo,bajo
baja,no,bajo,bajo,0,bajo,mayor,bajo,alto,alto,medio,bajo
media,no,bajo,bajo,2,medio,menor,bajo,medio,alto,alto,bajo
media,no,alto,medio,11,alto,menor,bajo,alto,bajo,medio,alto
alta,no,alto,bajo,7,bajo,mayor,medio,medio,alto,medio,medio
baja,no,bajo,bajo,11,bajo,mayor,bajo,alto,bajo,alto,medio
alta,no,bajo,bajo,9,bajo,mayor,bajo,alto,alto,medio,bajo
baja,no,bajo,alto,11,alto,mayor,alto,bajo,alto,alto,medio
alta,no,medio,alto,11,alto,mayor,medio,bajo,alto,medio,bajo
baja,no,bajo,alto,1,bajo,menor,alto,bajo,alto,medio,medio
alta,si,medio,medio,6,medio,menor,alto,medio,bajo,alto,bajo
baja,no,medio,medio,0,alto,mayor,bajo,alto,bajo,bajo,bajo
media,si,medio,medio,4,bajo,mayor,bajo,alto,bajo,medio,medio
media,no,bajo,medio,7,alto,mayor,medio,bajo,bajo,alto,bajo
baja,no,bajo,alto,2,bajo,mayor,alto,alto,bajo,alto,medio
baja,no,alto,alto,0,medio,mayor,bajo,alto,bajo,bajo,alto
media,no,bajo,bajo,5,bajo,menor,medio,alto,alto,bajo,bajo
media,no,alto,bajo,5,bajo,mayor,medio,alto,bajo,medio,alto
baja,no,bajo,medio,3,bajo,mayor,alto,alto,alto,medio,bajo
alta,no,alto,bajo,2,medio,menor,bajo,alto,bajo,medio,alto
baja,no,medio,bajo,9,bajo,menor,medio,alto,alto,bajo,medio
alta,no,bajo,medio,1,medio,menor,medio,bajo,alto,medio,bajo
alta,no,bajo,alto,1,alto,menor,medio,bajo,alto,alto,medio
alta,no,alto,bajo,5,medio,mayor,alto,medio,alto,medio,bajo
alta,no,alto,medio,1,alto,menor,medio,bajo,bajo,alto,alto
media,no,alto,alto,8,alto,mayor,medio,bajo,bajo,bajo,alto
alta,no,alto,medio,1,bajo,mayor,bajo,medio,bajo,alto,alto
alta,no,bajo,bajo,8,bajo,menor,bajo,alto,alto,medio,bajo
media,no,bajo,medio,6,medio,mayor,alto,alto,bajo,bajo,alto
media,no,bajo,bajo,2,bajo,mayor,bajo,alto,alto,medio,bajo
media,no,medio,bajo,7,bajo,menor,bajo,medio,alto,medio,bajo
baja,no,alto,medio,9,bajo,menor,medio,bajo,alto,bajo,alto
alta,no,alto,medio,4,medio,mayor,bajo,alto,alto,medio,bajo
alta,no,bajo,alto,1,medio,menor,medio,alto,bajo,bajo,medio
alta,no,medio,bajo,4,bajo,mayor,medio,alto,bajo,medio,bajo
alta,si,alto,bajo,0,bajo,mayor,medio,alto,bajo,medio,medio
baja,no,bajo,medio,4,bajo,menor,alto,bajo,alto,alto,bajo
baja,no,alto,alto,7,alto,mayor,alto,medio,alto,medio,medio
baja,no,bajo,medio,0,bajo,mayor,alto,alto,alto,bajo,bajo
baja,no,medio,medio,8,medio,mayor,alto,bajo,alto,bajo,alto
media,no,medio,alto,10,alto,menor,medio,medio,bajo,bajo,alto
alta,si,medio,medio,1,alto,menor,alto,medio,bajo,bajo,bajo
alta,no,medio,alto,7,medio,mayor,bajo,bajo,bajo,medio,alto
alta,no,alto,alto,11,medio,mayor,medio,medio,alto,medio,alto
baja,no,bajo,bajo,9,medio,mayor,bajo,bajo,alto,medio,bajo
media,si,medio,alto,4,alto,menor,medio,bajo,alto,bajo,alto
alta,no,alto,bajo,5,medio,menor,bajo,alto,alto,bajo,medio
media,no,medio,alto,10,alto,menor,medio,bajo,alto,alto,alto
baja,no,bajo,bajo,0,bajo,mayor,medio,alto,alto,medio,bajo
alta,no,bajo,bajo,2,medio,menor,medio,alto,bajo,medio,bajo
alta,no,bajo,alto,3,alto,menor,alto,bajo,bajo,medio,medio
alta,no,medio,alto,9,medio,mayor,medio,bajo,alto,medio,alto
media,no,bajo,alto,8,medio,menor,alto,bajo,alto,bajo,bajo
baja,no,medio,alto,10,medio,mayor,alto,alto,bajo,alto,alto
alta,no,alto,alto,5,alto,mayor,medio,bajo,alto,medio,bajo
media,no,alto,medio,4,alto,mayor,alto,alto,bajo,medio,alto
media,no,alto,bajo,0,bajo,mayor,bajo,alto,bajo,medio,medio
media,no,medio,bajo,9,medio,menor,medio,alto,bajo,medio,bajo
media,no,bajo,bajo,7,medio,mayor,bajo,medio,alto,medio,bajo
alta,no,medio,alto,3,medio,mayor,alto,medio,bajo,medio,medio
alta,no,alto,bajo,0,bajo,mayor,bajo,medio,bajo,medio,medio
alta,no,alto,bajo,1,bajo,mayor,bajo,alto,alto,bajo,alto
media,no,medio,alto,10,medio,mayor,medio,bajo,alto,bajo,medio
baja,no,medio,medio,0,bajo,menor,medio,alto,bajo,medio,alto
alta,no,medio,alto,8,alto,mayor,medio,bajo,alto,bajo,alto
media,no,alto,medio,9,bajo,menor,alto,alto,bajo,bajo,alto
media,no,medio,medio,8,alto,menor,bajo,bajo,bajo,bajo,medio
media,si,bajo,alto,9,medio,menor,medio,medio,alto,medio,bajo
baja,no,medio,bajo,4,bajo,menor,medio,alto,alto,bajo,alto
media,no,medio,bajo,1,bajo,menor,medio,alto,bajo,bajo,bajo
media,no,medio,alto,9,medio,menor,alto,medio,bajo,alto,medio
baja,no,medio,bajo,6,medio,mayor,alto,alto,alto,medio,medio
media,si,alto,alto,9,alto,mayor,alto,bajo,bajo,alto,medio
baja,no,bajo,bajo,6,bajo,mayor,medio,alto,bajo,medio,alto
media,no,alto,bajo,4,medio,menor,alto,alto,bajo,medio,alto
alta,no,alto,medio,0,medio,mayor,medio,medio,bajo,bajo,alto
baja,no,bajo,bajo,9,bajo,menor,medio,alto,alto,bajo,bajo
media,no,medio,medio,11,bajo,mayor,bajo,alto,alto,bajo,medio
baja,no,medio,alto,11,alto,menor,alto,medio,bajo,medio,medio
baja,no,medio,alto,8,alto,menor,bajo,bajo,alto,bajo,alto
media,no,bajo,bajo,9,bajo,mayor,medio,bajo,bajo,bajo,medio
alta,no,medio,bajo,0,bajo,mayor,bajo,medio,alto,alto,alto
media,no,alto,bajo,4,bajo,menor,alto,medio,bajo,bajo,bajo
media,si,alto,bajo,1,medio,menor,alto,medio,bajo,bajo,medio
media,no,alto,medio,0,medio,mayor,bajo,alto,bajo,bajo,alto
baja,no,alto,bajo,2,bajo,menor,medio,alto,alto,alto,bajo
media,no,medio,bajo,1,medio,mayor,alto,medio,alto,medio,medio
media,no,alto,bajo,5,bajo,menor,alto,medio,alto,bajo,medio
alta,no,medio,bajo,3,bajo,mayor,bajo,alto,alto,medio,medio
baja,si,alto,alto,8,alto,mayor,bajo,medio,bajo,alto,alto
baja,no,medio,bajo,9,bajo,menor,alto,alto,bajo,medio,bajo
baja,no,medio,alto,2,medio,mayor,medio,bajo,bajo,medio,bajo
alta,no,medio,medio,1,medio,mayor,bajo,medio,bajo,bajo,bajo
baja,no,alto,alto,9,medio,mayor,bajo,alto,alto,medio,alto
baja,no,medio,bajo,8,medio,mayor,medio,alto,bajo,alto,alto
media,no,bajo,medio,1,alto,mayor,bajo,medio,bajo,medio,alto
baja,si,bajo,alto,3,alto,mayor,alto,bajo,alto,medio,bajo
media,no,medio,alto,0,alto,mayor,alto,alto,bajo,alto,alto
media,no,medio,alto,4,alto,menor,bajo,bajo,bajo,medio,alto
baja,no,medio,alto,5,alto,mayor,alto,bajo,bajo,medio,alto
alta,no,alto,bajo,2,medio,mayor,medio,medio,alto,medio,alto
baja,no,bajo,bajo,1,bajo,mayor,medio,alto,bajo,bajo,bajo
alta,no,alto,medio,4,alto,menor,bajo,medio,bajo,bajo,medio
alta,no,medio,bajo,7,bajo,mayor,bajo,alto,alto,bajo,medio
media,no,bajo,bajo,7,medio,mayor,bajo,alto,bajo,medio,medio
baja,no,bajo,bajo,9,bajo,mayor,medio,medio,alto,bajo,bajo
media,no,medio,medio,7,bajo,mayor,bajo,medio,bajo,medio,alto
baja,no,bajo,alto,6,bajo,menor,alto,bajo,alto,bajo,medio
baja,si,alto,alto,11,alto,menor,alto,medio,alto,bajo,bajo
alta,si,alto,medio,2,bajo,mayor,alto,medio,bajo,bajo,medio
media,no,bajo,alto,0,alto,mayor,medio,medio,bajo,alto,alto
media,no,bajo,alto,11,alto,mayor,medio,medio,bajo,bajo,alto
media,no,alto,alto,9,medio,mayor,bajo,bajo,bajo,alto,alto
alta,no,medio,alto,5,alto,menor,medio,bajo,alto,medio,medio
media,no,bajo,medio,5,medio,mayor,bajo,medio,bajo,medio,bajo
alta,no,alto,bajo,10,medio,mayor,bajo,alto,bajo,bajo,medio
baja,no,bajo,alto,9,alto,menor,medio,bajo,alto,medio,bajo
alta,no,bajo,alto,9,alto,menor,alto,bajo,bajo,alto,medio
baja,no,bajo,alto,5,medio,menor,medio,bajo,alto,medio,bajo
media,no,bajo,bajo,9,medio,menor,bajo,alto,alto,bajo,bajo
media,no,bajo,medio,8,alto,mayor,medio,bajo,bajo,bajo,bajo
media,no,bajo,medio,5,medio,menor,medio,bajo,alto,alto,bajo
baja,no,medio,medio,11,bajo,mayor,bajo,medio,bajo,bajo,alto
media,no,medio,medio,11,alto,mayor,bajo,medio,bajo,medio,medio
alta,no,alto,bajo,8,medio,mayor,bajo,medio,bajo,alto,medio
baja,no,alto,medio,6,alto,menor,bajo,alto,bajo,alto,alto
baja,no,bajo,alto,6,alto,mayor,alto,bajo,alto,bajo,bajo
baja,no,alto,bajo,11,medio,mayor,alto,alto,bajo,bajo,medio
media,no,bajo,bajo,6,bajo,mayor,bajo,alto,alto,alto,bajo
media,no,bajo,bajo,2,bajo,mayor,medio,alto,alto,medio,bajo
alta,no,alto,medio,10,alto,mayor,medio,alto,bajo,medio,medio
baja,no,bajo,alto,5,alto,menor,alto,bajo,alto,alto,medio
baja,no,medio,bajo,0,bajo,mayor,bajo,medio,bajo,alto,alto
media,no,alto,medio,9,bajo,mayor,medio,bajo,bajo,bajo,medio
media,no,medio,bajo,11,medio,mayor,bajo,medio,alto,bajo,medio
media,si,alto,bajo,7,bajo,menor,alto,medio,bajo,medio,bajo
alta,no,alto,bajo,1,bajo,mayor,alto,alto,alto,medio,bajo
baja,no,alto,medio,5,alto,mayor,alto,bajo,alto,bajo,alto
baja,no,alto,medio,10,medio,menor,alto,medio,bajo,alto,medio
media,no,medio,medio,9,medio,mayor,alto,medio,bajo,bajo,alto
media,no,alto,medio,10,alto,menor,bajo,medio,bajo,medio,medio
media,no,medio,alto,8,alto,mayor,medio,alto,bajo,alto,alto
media,no,medio,medio,0,alto,menor,alto,bajo,bajo,bajo,medio
baja,no,medio,alto,0,bajo,mayor,alto,medio,alto,alto,medio
baja,no,medio,bajo,8,medio,mayor,medio,alto,bajo,alto,alto
baja,no,alto,bajo,7,bajo,menor,medio,medio,bajo,bajo,alto
alta,no,alto,medio,0,bajo,menor,bajo,alto,bajo,bajo,medio
alta,no,bajo,bajo,1,bajo,mayor,bajo,alto,alto,medio,bajo
media,no,alto,bajo,0,bajo,mayor,bajo,alto,bajo,bajo,medio
media,si,medio,alto,7,alto,mayor,alto,bajo,bajo,bajo,alto
alta,no,medio,alto,7,alto,menor,medio,bajo,alto,medio,bajo
baja,no,medio,alto,2,alto,mayor,medio,bajo,bajo,medio,alto
baja,no,alto,medio,9,medio,mayor,bajo,medio,bajo,medio,alto
media,no,medio,alto,5,alto,mayor,alto,medio,bajo,alto,alto
baja,no,bajo,medio,7,alto,mayor,bajo,bajo,bajo,bajo,bajo
media,si,alto,medio,8,medio,menor,alto,alto,bajo,medio,alto
media,no,bajo,medio,2,medio,mayor,bajo,bajo,bajo,bajo,medio
alta,no,medio,medio,7,medio,menor,medio,medio,alto,alto,alto
media,no,bajo,medio,9,bajo,menor,bajo,medio,alto,medio,bajo
alta,no,medio,alto,1,alto,menor,medio,medio,bajo,medio,alto
media,no,medio,alto,0,alto,mayor,alto,bajo,alto,medio,bajo
media,no,alto,alto,2,medio,mayor,bajo,medio,bajo,bajo,alto
baja,no,alto,bajo,8,medio,menor,alto,medio,bajo,alto,alto
baja,no,alto,alto,7,alto,mayor,alto,bajo,bajo,bajo,alto
alta,no,medio,alto,9,medio,menor,medio,bajo,alto,bajo,medio
baja,no,medio,alto,4,alto,menor,medio,bajo,alto,bajo,medio
alta,no,bajo,alto,6,medio,menor,alto,bajo,alto,bajo,medio
baja,no,medio,medio,9,medio,mayor,alto,alto,bajo,medio,medio
baja,no,bajo,alto,5,alto,menor,alto,bajo,alto,bajo,bajo
alta,no,alto,alto,4,alto,mayor,alto,alto,bajo,alto,alto
baja,no,medio,medio,6,alto,mayor,bajo,medio,bajo,medio,alto
alta,no,bajo,medio,7,alto,menor,medio,bajo,alto,medio,bajo
media,no,bajo,alto,1,medio,mayor,alto,bajo,alto,alto,bajo
alta,no,bajo,medio,9,medio,mayor,bajo,medio,bajo,alto,bajo
media,no,bajo,alto,7,medio,mayor,alto,medio,bajo,medio,alto
media,no,alto,bajo,5,medio,menor,alto,alto,bajo,medio,medio
media,no,medio,alto,8,alto,mayor,alto,medio,alto,bajo,alto
alta,no,bajo,medio,1,bajo,mayor,bajo,medio,alto,bajo,medio
alta,no,medio,medio,10,medio,mayor,alto,medio,alto,bajo,bajo
media,no,medio,alto,1,bajo,mayor,alto,bajo,alto,medio,bajo
alta,no,alto,medio,2,medio,mayor,bajo,medio,bajo,medio,alto
media,no,bajo,bajo,5,bajo,mayor,bajo,alto,bajo,medio,medio
media,no,alto,alto,9,alto,mayor,bajo,medio,alto,bajo,alto
media,no,alto,medio,8,bajo,mayor,medio,medio,bajo,medio,alto
alta,no,alto,bajo,2,bajo,menor,medio,alto,alto,alto,bajo
baja,no,medio,medio,2,medio,mayor,bajo,bajo,alto,medio,bajo
alta,no,alto,bajo,6,bajo,mayor,alto,alto,bajo,medio,medio
alta,no,bajo,alto,7,alto,mayor,medio,medio,bajo,bajo,medio
baja,no,bajo,alto,5,medio,mayor,medio,medio,alto,bajo,bajo
media,no,medio,bajo,5,medio,menor,bajo,alto,bajo,bajo,medio
media,no,bajo,alto,2,alto,mayor,medio,bajo,bajo,alto,medio
baja,no,medio,medio,7,medio,mayor,medio,medio,alto,alto,medio
baja,si,alto,bajo,2,bajo,mayor,alto,medio,bajo,bajo,bajo
media,no,alto,medio,11,medio,menor,alto,alto,alto,alto,alto
media,no,bajo,alto,1,alto,mayor,medio,bajo,alto,alto,bajo
baja,no,bajo,alto,7,alto,mayor,alto,bajo,bajo,alto,alto
baja,no,alto,medio,10,bajo,menor,bajo,bajo,alto,bajo,bajo
baja,no,alto,alto,7,alto,mayor,alto,medio,bajo,alto,alto
baja,no,alto,medio,3,medio,mayor,medio,alto,bajo,bajo,medio
alta,no,alto,medio,5,bajo,menor,medio,bajo,alto,bajo,alto
alta,si,alto,medio,5,alto,mayor,alto,medio,bajo,medio,alto
baja,no,medio,bajo,4,bajo,menor,bajo,alto,alto,alto,medio
alta,no,alto,bajo,8,bajo,mayor,medio,alto,alto,bajo,medio
baja,no,alto,alto,9,alto,menor,bajo,medio,bajo,bajo,alto
media,no,bajo,alto,6,medio,mayor,alto,bajo,alto,medio,medio
alta,no,alto,medio,4,medio,menor,alto,medio,bajo,alto,alto
alta,no,alto,medio,11,medio,mayor,medio,bajo,alto,bajo,medio
alta,no,bajo,bajo,2,bajo,mayor,bajo,alto,alto,medio,bajo
media,no,medio,bajo,0,bajo,mayor,medio,alto,bajo,medio,bajo
media,no,alto,bajo,1,medio,menor,alto,bajo,alto,bajo,bajo
baja,no,bajo,bajo,10,bajo,menor,bajo,alto,alto,bajo,bajo
baja,no,medio,alto,5,alto,menor,bajo,medio,bajo,alto,medio
baja,no,medio,alto,1,alto,menor,alto,medio,alto,bajo,bajo
media,no,medio,medio,0,medio,mayor,alto,bajo,bajo,medio,alto
media,no,medio,medio,9,alto,mayor,medio,alto,alto,medio,medio
alta,no,medio,bajo,5,bajo,mayor,bajo,alto,alto,alto,bajo
alta,no,medio,bajo,0,bajo,mayor,bajo,medio,alto,medio,alto
baja,no,medio,alto,2,medio,menor,medio,bajo,alto,bajo,bajo
media,no,bajo,alto,2,alto,mayor,alto,bajo,alto,alto,medio
media,no,bajo,alto,0,alto,mayor,bajo,bajo,bajo,bajo,alto
baja,no,medio,bajo,5,bajo,menor,medio,alto,alto,medio,bajo
baja,no,alto,alto,11,alto,menor,medio,bajo,alto,bajo,bajo
media,no,medio,bajo,5,medio,mayor,bajo,alto,bajo,bajo,bajo
baja,no,medio,bajo,0,medio,mayor,alto,alto,bajo,alto,alto
alta,no,alto,medio,7,bajo,menor,bajo,medio,alto,alto,bajo
baja,no,medio,bajo,6,medio,menor,bajo,medio,bajo,bajo,medio
baja,no,bajo,alto,0,alto,mayor,medio,bajo,alto,alto,bajo
alta,no,medio,alto,0,medio,mayor,bajo,medio,alto,medio,bajo
media,no,medio,medio,11,medio,menor,bajo,alto,bajo,bajo,alto
media,no,medio,medio,10,medio,mayor,bajo,medio,bajo,alto,alto
media,no,medio,medio,9,medio,mayor,bajo,medio,bajo,bajo,alto
alta,no,alto,bajo,11,medio,menor,alto,medio,alto,alto,bajo
baja,no,bajo,alto,5,alto,menor,alto,bajo,alto,alto,bajo
media,no,bajo,alto,1,medio,menor,alto,bajo,alto,bajo,alto
media,no,alto,alto,3,alto,mayor,alto,medio,bajo,bajo,alto
baja,no,alto,bajo,9,bajo,menor,bajo,bajo,alto,bajo,bajo
baja,no,alto,medio,6,medio,mayor,alto,bajo,bajo,alto,alto
baja,no,alto,medio,11,alto,mayor,medio,bajo,bajo,bajo,alto
alta,no,medio,medio,1,medio,menor,bajo,bajo,bajo,bajo,bajo
alta,no,bajo,bajo,6,medio,menor,bajo,medio,alto,bajo,bajo
media,no,medio,bajo,5,bajo,mayor,bajo,medio,bajo,alto,alto
media,no,alto,alto,10,alto,menor,medio,bajo,alto,bajo,bajo
alta,si,alto,medio,0,alto,mayor,alto,medio,bajo,alto,alto
alta,no,bajo,medio,3,alto,menor,bajo,bajo,alto,medio,bajo
media,no,medio,alto,11,alto,menor,bajo,bajo,alto,alto,bajo
alta,no,bajo,alto,1,alto,menor,medio,bajo,alto,alto,bajo
media,no,bajo,medio,10,medio,mayor,medio,bajo,alto,medio,bajo
media,no,alto,medio,7,medio,mayor,alto,bajo,bajo,alto,alto
alta,no,alto,medio,7,bajo,menor,medio,medio,alto,bajo,alto
baja,si,alto,alto,7,alto,mayor,medio,medio,alto,medio,medio
alta,no,bajo,alto,4,medio,menor,alto,medio,alto,alto,alto
baja,no,medio,medio,6,alto,mayor,bajo,medio,bajo,bajo,bajo
media,no,medio,bajo,10,bajo,mayor,bajo,alto,bajo,alto,bajo
alta,no,medio,alto,4,alto,menor,alto,medio,bajo,alto,alto
media,no,bajo,bajo,6,bajo,mayor,medio,alto,alto,bajo,bajo
alta,no,bajo,alto,4,alto,mayor,medio,bajo,bajo,alto,medio
alta,si,medio,medio,0,medio,menor,medio,alto,bajo,medio,bajo
baja,no,medio,alto,6,alto,mayor,bajo,bajo,alto,bajo,medio
baja,si,alto,medio,11,alto,mayor,alto,medio,bajo,alto,alto
alta,si,alto,medio,2,bajo,mayor,alto,medio,bajo,medio,medio
baja,no,alto,alto,5,alto,menor,alto,medio,bajo,alto,alto
baja,no,bajo,alto,11,alto,mayor,medio,bajo,alto,alto,bajo
baja,no,medio,bajo,6,bajo,menor,bajo,alto,alto,medio,bajo
media,no,medio,alto,5,alto,menor,bajo,bajo,bajo,alto,alto
baja,no,bajo,alto,8,alto,mayor,alto,bajo,alto,alto,bajo
baja,no,bajo,bajo,2,bajo,mayor,bajo,alto,alto,alto,bajo
media,no,bajo,medio,2,medio,mayor,bajo,medio,bajo,alto,alto
baja,no,bajo,bajo,7,bajo,mayor,medio,alto,bajo,alto,bajo
baja,no,alto,bajo,9,bajo,mayor,bajo,alto,bajo,alto,medio
alta,no,medio,alto,8,alto,mayor,bajo,bajo,alto,medio,bajo
baja,no,bajo,bajo,7,bajo,menor,bajo,alto,alto,alto,bajo
baja,no,medio,alto,2,bajo,mayor,bajo,bajo,alto,bajo,medio
media,no,medio,bajo,9,medio,mayor,bajo,alto,bajo,medio,bajo
baja,no,alto,alto,8,medio,mayor,medio,bajo,alto,medio,bajo
baja,no,medio,medio,6,medio,menor,medio,alto,bajo,bajo,alto
baja,no,alto,medio,0,alto,mayor,medio,medio,bajo,alto,alto
media,no,medio,bajo,4,bajo,mayor,bajo,alto,bajo,bajo,bajo
media,no,bajo,medio,0,alto,mayor,medio,medio,bajo,alto,bajo
alta,no,bajo,medio,6,alto,menor,bajo,bajo,bajo,alto,medio
alta,no,medio,bajo,4,bajo,mayor,bajo,alto,alto,alto,bajo
baja,no,medio,medio,1,bajo,mayor,medio,medio,bajo,alto,alto
alta,no,bajo,medio,5,medio,menor,medio,medio,bajo,medio,bajo
media,no,medio,alto,6,medio,menor,bajo,medio,alto,medio,alto
media,no,bajo,medio,1,alto,mayor,medio,bajo,bajo,alto,bajo
alta,no,medio,bajo,3,bajo,mayor,bajo,alto,alto,medio,bajo
media,no,alto,medio,9,alto,mayor,medio,alto,bajo,medio,alto
alta,si,alto,medio,11,medio,mayor,alto,medio,alto,bajo,medio
baja,no,bajo,alto,11,alto,mayor,medio,bajo,alto,bajo,bajo
alta,no,alto,medio,5,medio,mayor,medio,bajo,alto,bajo,alto
alta,no,alto,alto,8,alto,menor,medio,bajo,alto,bajo,medio
baja,no,bajo,bajo,1,bajo,mayor,bajo,alto,bajo,alto,alto
baja,no,alto,alto,5,alto,menor,alto,medio,bajo,alto,medio
baja,no,bajo,medio,6,medio,mayor,alto,alto,bajo,alto,bajo
alta,no,alto,alto,9,medio,menor,bajo,medio,alto,alto,medio
alta,no,medio,medio,5,medio,mayor,bajo,bajo,alto,bajo,alto
baja,no,alto,alto,6,medio,mayor,alto,bajo,alto,alto,alto
baja,no,medio,medio,7,bajo,mayor,bajo,bajo,alto,medio,alto
alta,no,medio,medio,2,bajo,mayor,bajo,medio,alto,medio,medio
alta,si,alto,medio,0,bajo,menor,alto,medio,alto,bajo,alto
baja,no,alto,medio,3,alto,menor,alto,medio,bajo,bajo,medio
